time,x,y,y_vel,x_vel,yaw,yawrate,steering_angle
20.59,98.8812658407989,-103.346744180872,19.8243055429152,0.238294778112758,233.690198919206,20.601001912783,-8.50595721304972
20.6,98.7227346430225,-103.465811168275,19.826184803485,0.238394269137086,233.896218863164,20.6032812051488,-8.50595721304972
20.61,98.5637146694761,-103.584259462897,19.8280585568058,0.238493476622582,234.102263998204,20.6055542485245,-8.50595721304972
20.62,98.4042920355946,-103.702194126192,19.8299277588156,0.238592443840677,234.308329927603,20.607822074926,-8.50595721304972
20.63,98.2444109988819,-103.819539870178,19.8317917576561,0.238691124055671,234.514419573943,20.6100838807327,-8.50595721304972
20.64,98.0840986681407,-103.936326919741,19.8336508555729,0.238789588105938,234.720531583126,20.6123400030884,-8.50595721304972
20.65,97.9233490583165,-104.052543329604,19.8355049803781,0.238887807783727,234.92666631,20.6145903310533,-8.50595721304972
20.66,97.7621705295219,-104.168195716253,19.8373542120766,0.238985788951355,235.132823366083,20.6168349374416,-8.50595721304972
20.67,97.600556740028,-104.283271332299,19.8391984707583,0.239083528999317,235.339003128874,20.6190737140035,-8.50595721304972
20.68,97.438523533547,-104.397786961071,19.8410379263551,0.239181026329883,235.545204817453,20.6213068457077,-8.50595721304972
20.69,97.2760522876787,-104.511713217848,19.8428723536247,0.239278270522961,235.751429454611,20.6235340544789,-8.3068239387188
20.7,97.1131737724936,-104.625087157747,19.8447020884386,0.23937531525495,235.95767547612,20.6257557392714,-8.10769066438795
20.71,96.949868887273,-104.737880122272,19.8466086840024,0.24065794909068,236.162897928836,20.4270569158301,-7.29673757133687
20.72,96.786152495305,-104.850108776075,19.8485095392114,0.241206195455471,236.366355045994,20.2706301359337,-6.48578447828608
20.73,96.622041987991,-104.961797487966,19.8507062980982,0.246133106312115,236.56409159048,19.3173112085616,-5.57663808099612
20.74,96.4575551006214,-105.072970972301,19.8529027098261,0.247658768299363,236.753371783642,18.5678593343354,-4.66749168370617
20.75,96.2927100194896,-105.183655454211,19.8553813682691,0.252396163767865,236.931028667018,17.030999124648,-3.89087191381587
20.76,96.1275273259583,-105.293880668457,19.857886090979,0.252056191197976,237.095079696308,15.8251611910137,-3.11425214392529
20.77,95.9620229482032,-105.403669845967,19.8606075130216,0.253083417247795,237.244099601751,14.0595939930355,-2.58277230140089
20.78,95.7962177778771,-105.513053497659,19.8633814480587,0.248869845767469,237.377520552568,12.6752364428027,-2.05129245887631
20.79,95.6301244471698,-105.622050328709,19.8663067185395,0.244526613086978,237.495643716905,11.0260042266564,-1.90777916806546
20.8,95.463762246113,-105.73068867163,19.8692932876251,0.236012240224788,237.599206403264,9.73325050695223,-1.76426587725456
20.81,95.2971385355206,-105.838979253215,19.8723573599376,0.225806359517031,237.690448478641,8.56853093441923,-1.19501937925362
20.82,95.1302674002635,-105.946942457753,19.8754702888493,0.213630175990601,237.771396815356,7.65512884730359,-0.625772881252369
20.83,94.9631689599571,-106.054610168955,19.8786955585553,0.20407015743552,237.841015339472,6.33053919546978,-0.312886440626184
20.84,94.7958666561971,-106.162018612408,19.8819661361477,0.192013107187158,237.898950800332,5.29461187115829,-0
20.85,94.6283745438411,-106.269190436199,19.8852980344499,0.180607653025905,237.945879610436,4.1499804975386,-0
20.86,94.4607121907419,-106.376155368588,19.8886628146773,0.167493879962317,237.982756967625,3.25464202828161,-0
20.87,94.2928870050982,-106.482925910251,19.8920509301646,0.153612948283117,238.011646920983,2.55692997780628,-0
20.88,94.1249121620383,-106.58952183366,19.8954537520058,0.139644919358846,238.034390298933,2.01091577744519,1.3578420287622e-14
20.89,93.9567940393356,-106.695955275108,19.8988657336488,0.126059772446771,238.052186322524,1.58664439735276,0.0382198553422651
20.9,93.7885533856713,-106.802254218967,19.9022815426768,0.113100311006574,238.066384118504,1.25062574716892,0.0764397106845302
20.91,93.6201910507341,-106.908425106477,19.9057000741792,0.10124424222497,238.077297527496,0.948284763917869,0.217206335642592
20.92,93.4517226715987,-107.014489954211,19.9091173246864,0.0901549701348152,238.085559798019,0.71078440333917,0.357972960600604
20.93,93.2831579077328,-107.120465496519,19.9125352994656,0.0808281360967552,238.090893094502,0.37292259633858,0.455479598376433
20.94,93.1145092307421,-107.226370536088,19.9159497982778,0.0718249771371422,238.093253186713,0.10868215681899,0.552986236152226
20.95,92.9457847579513,-107.332218964664,19.9193602297999,0.0639417681875138,238.092700028671,-0.202954884953942,0.634012878811013
20.96,92.7769943872258,-107.438025401502,19.9227651393989,0.0562581383001923,238.089409731635,-0.446603035979216,0.715039521469771
20.97,92.6081448944125,-107.543801790765,19.9261629484803,0.0494653115924838,238.083481041666,-0.724178820419467,0.732892849513233
20.98,92.4392447916166,-107.649560349349,19.92955370666,0.0428182777715467,238.075116824546,-0.941188947458617,0.750746177556688
20.99,92.2702988238586,-107.755309857548,19.9329361213968,0.0365912893329704,238.064714454949,-1.12963871600454,0.799499496444602
21,92.101313227288,-107.861058991725,19.9363101242723,0.0306864235999312,238.052657633305,-1.27726162044563,0.848252815332506
21.01,91.9322930379643,-107.96681694364,19.9396739574139,0.0254933512180103,238.038996015407,-1.44515555366087,0.868166142765591
21.02,91.7632445402771,-108.072591869432,19.943028998507,0.0205356285699951,238.023868873401,-1.57683215927272,0.888079470198676
21.03,91.5941713437905,-108.178391282282,19.9463740723613,0.016019961011547,238.007444879599,-1.70102837094804,0.888079470198676
21.04,91.4250781521532,-108.284221043853,19.9497098793799,0.0117716260538255,237.989928986863,-1.79839644126959,0.888079470198693
21.05,91.2559681349097,-108.390086894015,19.9530362110245,0.00783433880370743,237.971546253364,-1.87461938232252,0.93614612262338
21.06,91.0868446249304,-108.495993431394,19.956353162608,0.00422228626382086,237.952489350547,-1.93453414140486,0.984212775048073
21.07,90.9177115125864,-108.601947834657,19.9596589491781,0.00124949220527727,237.932618663527,-2.03361099389177,1.00275276955474
21.08,90.7485726454103,-108.707954328368,19.9629558470934,-0.00159767064419292,237.911882834735,-2.11135641085483,1.0212927640614
21.09,90.5794306290688,-108.814018689287,19.9662427153284,-0.00415307019436954,237.890341245961,-2.19205951590983,1.0212927640614
21.1,90.4102881437122,-108.920143285819,19.9695207426526,-0.00658781566126976,237.868095175805,-2.25544825702948,1.0212927640614
21.11,90.2411472336167,-109.026334182982,19.972789443719,-0.00886212047328576,237.845268351749,-2.30467199456134,1.0212927640614
21.12,90.0720094855527,-109.132587359332,19.9760497979152,-0.0109754574327816,237.822030390133,-2.34395550537476,1.0212927640614
21.13,89.9028770515451,-109.238912580565,19.9793009905119,-0.0129025354464602,237.798430168685,-2.37456778274197,1.06935941648611
21.14,89.7337513481287,-109.345308910503,19.9825435455458,-0.0146532706432456,237.774559661542,-2.39878670623185,1.11742606891079
21.15,89.5646352998615,-109.451782812604,19.9857748989864,-0.0159233825344301,237.750189171461,-2.46984826121351,1.1380260628071
21.16,89.3955306629546,-109.558333713296,19.9889982222394,-0.017221947105233,237.725206716003,-2.52572502452906,1.15862605670339
21.17,89.2264397308147,-109.664968438189,19.9922117609361,-0.0183707154502319,237.699596236927,-2.5913598602882,1.15862605670339
21.18,89.0573631802846,-109.771684134079,19.9954173830049,-0.019549216776316,237.673423295469,-2.64305199802923,1.15862605670339
21.19,88.8883028167591,-109.878486645889,19.9986144576154,-0.020714276190809,237.646782112406,-2.68321616901483,1.15862605670339
21.2,88.7192591695152,-109.985374682141,20.0018033450881,-0.021835470285453,237.619787771296,-2.71476068727606,1.15862605670342
21.21,88.5502338616959,-110.092352668822,20.0049837833117,-0.0228916539782453,237.592507723849,-2.73940122412435,1.23553270058292
21.22,88.3812267843137,-110.199416821138,20.0081563271368,-0.0238763085962575,237.565015244387,-2.75896719880133,1.31243934446245
21.23,88.2122418792039,-110.306576860655,20.011315849709,-0.0242906245599673,237.536899680993,-2.85762011348715,1.39346598712119
21.24,88.0432804790437,-110.413831781801,20.0144677619362,-0.0249290317804327,237.507926175014,-2.93473435368765,1.47449262977996
21.25,87.8743458947092,-110.521188423481,20.0176060807753,-0.0251867395533598,237.477797390309,-3.08243655605621,1.57131260109258
21.26,87.7054397722007,-110.628647548849,20.020736842668,-0.0258308801628928,237.446377258491,-3.19760960299328,1.66813257240516
21.27,87.5365656784625,-110.73621577449,20.0238521475076,-0.0261025616638005,237.413375484364,-3.39198458975414,1.80615253151039
21.28,87.3677257058205,-110.8438948396,20.0269598898774,-0.0268929355161411,237.378671196351,-3.54344835742669,1.94417249061556
21.29,87.1989244294925,-110.951692517064,20.0300474585337,-0.0271305894404967,237.341835285162,-3.81082071223923,2.21471907712032
21.3,87.0301652646982,-111.05961314652,20.0331275166785,-0.02810378213543,237.302644586497,-4.01881417716231,2.48526566362499
21.31,86.8614558200642,-111.167668470669,20.0361706440927,-0.02781633156946,237.260073353022,-4.47366407574321,2.87666554765472
21.32,86.6928025001695,-111.275867445814,20.0392072979624,-0.0288738176651713,237.213498341172,-4.82748234032818,3.26806543168445
21.33,86.5242162042611,-111.384226765418,20.042182712006,-0.0283188830632718,237.161554880101,-5.52526632055731,3.63062532425923
21.34,86.3557056298457,-111.492758267819,20.0451535452912,-0.0298348784832691,237.103490706755,-6.06888225465977,3.99318521683408
21.35,86.1872821563471,-111.601479524158,20.0480552586486,-0.030417755097146,237.038528494436,-6.88162286934508,4.19575182348098
21.36,86.0189542160803,-111.710401584553,20.0509516934245,-0.0332447661032365,236.966436417057,-7.51539884061231,4.39831843012791
21.37,85.8507306902803,-111.819538063367,20.0537987802657,-0.0362343845633212,236.887561438931,-8.22598252509242,4.51505172887358
21.38,85.6826182922696,-111.928897651732,20.0566346809534,-0.0408566029767525,236.802425657918,-8.78009821853298,4.63178502761927
21.39,85.5146251351599,-112.038492363396,20.0594306181129,-0.0457093456264073,236.711701817853,-9.33693854212964,4.68122501297037
21.4,85.3467569025809,-112.148329100605,20.0622092386613,-0.0515008891426341,236.61607903239,-9.77204105449716,4.73066499832148
21.41,85.1790222775757,-112.258420938243,20.0649563506085,-0.0574465983489407,236.516290944005,-10.1641356090962,4.75538499099704
21.42,85.0114245795837,-112.368770539778,20.0676820465281,-0.0637118284315896,236.413069736977,-10.4716292912259,4.7801049836726
21.43,84.8439741779309,-112.479393877802,20.0703783506188,-0.0698562615139077,236.3069410994,-10.7378722726667,4.7801049836726
21.44,84.6766722147298,-112.590289687648,20.0730517273819,-0.0759380517765624,236.198487018844,-10.9474472042934,4.7801049836726
21.45,84.5095294138039,-112.701474470236,20.0757011821379,-0.0817960461641924,236.088145140487,-11.1113905647858,4.82199163792841
21.46,84.3425459613727,-112.812945540163,20.0783279060116,-0.0873402963213668,235.976367856097,-11.2409689631207,4.86387829218421
21.47,84.1757333170438,-112.924720056653,20.080922251302,-0.0922388063907843,235.863187618347,-11.3877476285498,4.86387829218421
21.48,84.0090936222857,-113.036798610028,20.0834963234659,-0.0969018782446511,235.748712127619,-11.5035860618937,4.86387829218421
21.49,83.8426387125709,-113.1491991631,20.0860496674223,-0.101260517005466,235.633175460167,-11.5943488047224,4.86387829218421
21.5,83.6763547974359,-113.261895283394,20.088585122264,-0.105316502560429,235.516875260901,-11.6672856119879,4.86387829218421
21.51,83.510269666974,-113.374932258247,20.0911012273732,-0.109016671726298,235.399887590842,-11.7243991400351,4.86387829218421
21.52,83.3443638622841,-113.488274354122,20.0936012794849,-0.112404714381389,235.282417846039,-11.7705984700489,4.86387829218421
21.53,83.1786602614237,-113.601958049019,20.0960846898866,-0.115459009395883,235.164518170848,-11.8072368876554,4.86387829218421
21.54,83.0131502422404,-113.715966424815,20.0985533787967,-0.118216421447889,235.04629524139,-11.836838713261,4.86387829218421
21.55,82.8478495363591,-113.830323414068,20.1010073909848,-0.120679792672323,234.927796831633,-11.8605923949427,4.86387829218421
21.56,82.6827394840065,-113.944995867838,20.1034489651448,-0.122899709936745,234.809097158315,-11.880189003824,4.86387829218421
21.57,82.5178525780538,-114.060035245112,20.1058772066138,-0.124861966745793,234.690206631229,-11.8959615449257,4.86387829218421
21.58,82.3531533914704,-114.17538132496,20.1082949570201,-0.126630597741544,234.571186812697,-11.9092390227712,4.86387829218421
21.59,82.1886847539228,-114.29110194203,20.1107005419897,-0.128185788463314,234.452035167962,-11.9200686019294,4.86387829218421
21.6,82.0244106725816,-114.407136751699,20.1130966512958,-0.129580942388312,234.332792014433,-11.9292768590502,4.86387829218421
21.61,81.8603679453477,-114.523543141792,20.1154824619582,-0.130806244765538,234.213457435907,-11.9369432029649,4.86387829218421
21.62,81.6965273914151,-114.640272268462,20.1178595379758,-0.131902054128808,234.094056677401,-11.943564204059,4.86387829218421
21.63,81.5329252832167,-114.757379957078,20.1202269911088,-0.132862859086668,233.974589201069,-11.9491962688064,4.86387829218421
21.64,81.3695179317457,-114.874795139854,20.1225869361199,-0.133726907541975,233.85507499296,-11.954185326567,4.86387829218421
21.65,81.2063479639413,-114.992583291438,20.1249381198898,-0.134486111028524,233.735510546084,-11.958531049795,4.86387829218421
21.66,81.0433946987026,-115.110710023932,20.1272817193603,-0.135161946381487,233.615906119599,-11.9624098246295,4.86387829218421
21.67,80.8806785178953,-115.229205209165,20.1296174058253,-0.135758054433494,233.496262897494,-11.9658767392406,4.86387829218421
21.68,80.7181688919008,-115.34801973795,20.1319464175931,-0.136293471882954,233.376589340565,-11.9690527563126,4.86387829218421
21.69,80.5559048263244,-115.46721195278,20.1342677402675,-0.136765847618006,233.256883032887,-11.9719463902131,4.86387829218421
21.7,80.3938508548461,-115.5867256187,20.1365826773615,-0.137191253655418,233.137151076106,-11.9746426451805,4.86387829218421
21.71,80.2320360923472,-115.706603599685,20.1388906058656,-0.137569324360234,233.017391909092,-11.9771503113232,4.86387829218421
21.72,80.0704499000698,-115.826827804489,20.1411919839981,-0.137908414042951,232.897608641991,-11.9795114918034,4.86387829218421
21.73,79.9090980698439,-115.9474052753,20.1434868183447,-0.138212509799251,232.777802108781,-11.9817472978476,4.86387829218421
21.74,79.7479748045956,-116.068325556035,20.1457754276952,-0.138486869324014,232.657974111553,-11.9838811923509,4.86387829218421
21.75,79.5870930381135,-116.189606230534,20.1480575820571,-0.138733906774398,232.53812453174,-11.9859251517046,4.86387829218421
21.76,79.4264338281422,-116.311217447966,20.1503339124067,-0.138958908318836,232.418255885225,-11.9878989813475,4.86387829218421
21.77,79.2660181172797,-116.433188592426,20.1526039987811,-0.139162821198531,232.298367151559,-11.9898077484291,4.86387829218421
21.78,79.1058349055534,-116.555501506737,20.1548681949033,-0.139349541461296,232.178459965311,-11.9916648267059,4.86387829218421
21.79,78.9459106934594,-116.67819352209,20.1571191225446,-0.139518653426267,232.05853276157,-11.9934721387753,4.86387829218421
21.8,78.7862214484865,-116.801227484117,20.1593653194265,-0.139675059216692,231.938587975544,-11.9952413204133,4.86387829218421
21.81,78.6267685310611,-116.924603752621,20.1616110353302,-0.139820352594198,231.818625927242,-11.996976019916,4.86387829218421
21.82,78.4675311251603,-117.048290882173,20.1638521934031,-0.139956319514855,231.698648430884,-11.9986845524355,4.86387829218421
21.83,78.308569408619,-117.172373764941,20.1660799206463,-0.140081221134163,231.578651559883,-12.0003640298088,4.86387829218421
21.84,78.1498434057634,-117.296793143844,20.1683015475625,-0.140198528039516,231.458638465048,-12.0020206993924,4.86387829218421
21.85,77.9913462264577,-117.421537734161,20.170524801247,-0.140310102916997,231.338609865689,-12.0036586871505,4.86387829218421
21.86,77.8330884406866,-117.546621102037,20.1727431400577,-0.14041570592978,231.21856525663,-12.0052799024091,4.86387829218421
21.87,77.6750805441348,-117.672056454977,20.174955705342,-0.140515779160886,231.09850415661,-12.00688546902,4.86387829218421
21.88,77.5173101595701,-117.797824736046,20.1771629242785,-0.140611334007893,230.978427582039,-12.0084780064777,4.86387829218421
21.89,77.3597947951474,-117.923948799139,20.1793644316361,-0.140702650051761,230.858334581781,-12.0100579436652,4.86387829218421
21.9,77.2025168130736,-118.050402468095,20.181560656908,-0.14079052162781,230.738226456351,-12.0116272931227,4.86387829218421
21.91,77.0454968215568,-118.177212649623,20.1837511844923,-0.140875130623026,230.618102059821,-12.0131862186056,4.86387829218421
21.92,76.8887153336184,-118.304350811106,20.1859364838806,-0.140957117735208,230.497962768452,-12.0147363740095,4.86387829218421
21.93,76.7322042547834,-118.431859069158,20.1881158940414,-0.141036498709401,230.377806741692,-12.0162774363688,4.86387829218421
21.94,76.5759124000483,-118.559666134129,20.1902905686839,-0.141113983699345,230.257637249724,-12.0178116187823,4.86387829218421
21.95,76.4198905245062,-118.687839489441,20.1924594540423,-0.141189418850747,230.137451309848,-12.0193379731154,4.86387829218421
21.96,76.2641145557397,-118.816344786354,20.1946230971777,-0.14126324633607,230.017250516663,-12.0208577312524,4.86387829218421
21.97,76.108604052427,-118.945206728274,20.1967811159811,-0.14133554963454,229.897033811636,-12.0223708537515,4.86387829218421
21.98,75.9533285146158,-119.074382932103,20.1989341896928,-0.141406652261379,229.776803121348,-12.023878437781,4.86387829218421
21.99,75.7983297969912,-119.203927654312,20.2010814772069,-0.141476504257286,229.656556071355,-12.025379862968,4.86387829218421
22,75.6435608442986,-119.333776739226,20.2032239863406,-0.141545461434001,229.536295541982,-12.0268764627269,4.86387829218421
22.01,75.4890757613508,-119.464000199381,20.205360626401,-0.141613421597771,229.416018464749,-12.0283673826224,4.86387829218421
22.02,75.3348181421502,-119.59452228691,20.2074925950514,-0.141680665293137,229.295728212619,-12.0298539361752,4.86387829218421
22.03,75.1808462640693,-119.72541777645,20.2096187284529,-0.141747109550762,229.175421516089,-12.0313352405722,4.86387829218421
22.04,75.0271068747209,-119.856615668571,20.2117401421092,-0.141812972675359,229.055101524352,-12.0328124256756,4.86387829218421
22.05,74.8736651617045,-119.98819895304,20.2138475823297,-0.141877563155186,228.934764614581,-12.034284971323,4.86387829218421
22.06,74.720475718585,-120.120107077153,20.2159519642984,-0.141942077774944,228.814413464662,-12.0357527968929,4.86387829218421
22.07,74.5675468407767,-120.252349222884,20.2180565091554,-0.142006441444362,228.694047710934,-12.0372147559242,4.86387829218421
22.08,74.4148492019685,-120.384886617274,20.2201571415425,-0.142070403317865,228.573669066141,-12.0386732377011,4.86387829218421
22.09,74.26244360374,-120.517795212455,20.2222520127062,-0.14213386926634,228.453274232897,-12.040127454777,4.86387829218421
22.1,74.110271354139,-120.65099906594,20.2243422798091,-0.142196993966136,228.332866536274,-12.0415784377015,4.86387829218421
22.11,73.9583921173514,-120.784571974341,20.2264268219407,-0.142259739174463,228.212442776667,-12.043025415485,4.86387829218421
22.12,73.8067509014466,-120.918443297256,20.2285067449059,-0.14232220240217,228.092006041032,-12.0444691440262,4.86387829218421
22.13,73.6554163686636,-121.052697339459,20.2305726077091,-0.142383731181832,227.971552678206,-12.0459092078322,4.34750511185024
22.14,73.5043370264144,-121.187268136523,20.232635966515,-0.142445429602619,227.85108556481,-12.047345159713,3.83113193151646
22.15,73.3534953421064,-121.322135700933,20.2348180279539,-0.145762745000456,227.733514029942,-11.4937255169428,3.22480544450198
22.16,73.2028920856669,-121.457302117019,20.2369952156288,-0.14702574700095,227.620813943879,-11.0617127532146,2.61847895748758
22.17,73.0525143886344,-121.592753263427,20.239279756776,-0.150700189414945,227.515398210316,-10.0688330779282,2.24012573625897
22.18,72.9023447185498,-121.728469138463,20.2415702517889,-0.15098554992982,227.418724829078,-9.29448368093463,1.86177251503028
22.19,72.752375120546,-121.864440842687,20.2439229995978,-0.151372109924868,227.33108836286,-8.2800058986645,1.62006591998043
22.2,72.6025927448846,-122.000653556849,20.2462907528668,-0.148748337217256,227.252395731034,-7.48862790439565,1.3783593249305
22.21,72.4529903769091,-122.13709931541,20.2487017023061,-0.14570338553245,227.182127352396,-6.60893546065668,1.19021271401101
22.22,72.3035553699648,-122.273763479506,20.2511293548705,-0.140515021711524,227.119593452188,-5.92168790079082,1.00206610309144
22.23,72.154279815339,-122.410637657848,20.2535902316816,-0.13522572142304,227.064255579086,-5.18089337422195,0.772032837916196
22.24,72.0051509785466,-122.547707377588,20.2560654893066,-0.128501385378186,227.015448094932,-4.60231803278384,0.541999572740867
22.25,71.8561568520581,-122.684959793463,20.2585703608391,-0.122483772863988,226.973093045324,-3.8994513595275,0.329819635608959
22.26,71.707283622947,-122.822379712055,20.2610869175516,-0.115240668247624,226.936952841612,-3.35115596228903,0.117639698477126
22.27,71.5585184449921,-122.959953345992,20.2636238582224,-0.108754537289616,226.906895325618,-2.69116397671874,0.0588198492385527
22.28,71.4098474493256,-123.097665445029,20.2661691778436,-0.101236850144948,226.882658188075,-2.17608821497465,-0
22.29,71.2612623339025,-123.23550732942,20.2687220025529,-0.0936293158591335,226.863336905224,-1.71010267803906,-0
22.3,71.1127528095073,-123.373467449935,20.2712778392332,-0.0857098587023,226.848122551402,-1.3458865212396,-0
22.31,70.9643122388316,-123.511539256332,20.2738344738677,-0.0778204024233023,226.836170261434,-1.06214017581511,-0
22.32,70.8159307024447,-123.649710811269,20.2763899605144,-0.0701830317777051,226.826688247368,-0.839024069115647,-7.72354987973752e-15
22.33,70.6676027571007,-123.787977641769,20.2789429283173,-0.062955729721889,226.819217053045,-0.664984163387351,-0.0217398602252305
22.34,70.5193194904412,-123.926328913488,20.2814924347765,-0.0562091120128598,226.813270994123,-0.527931986403674,-0.0434797204504796
22.35,70.3710748081397,-124.064759283388,20.2840381125904,-0.0501428756370156,226.808686663524,-0.396806940032156,-0.11763969847714
22.36,70.2228606785867,-124.20325885425,20.2865792605553,-0.0445238019534636,226.805248406566,-0.293366590163586,-0.191799676503827
22.37,70.0746701841784,-124.341821227258,20.2891163966806,-0.0398599715480522,226.803174753871,-0.131009125263334,-0.269392986846536
22.38,69.9264956145267,-124.480437080003,20.2916486317141,-0.035362780809582,226.802522089601,-0.00356818679896058,-0.346986297189273
22.39,69.7783304968817,-124.619100310454,20.2941757190367,-0.0316162172419006,226.803457276529,0.181220224410845,-0.423892941068758
22.4,69.6301684453953,-124.757803443696,20.2966975558036,-0.0278468856141494,226.806020046806,0.325693676402979,-0.500799584948271
22.41,69.4820034186358,-124.896540365624,20.2992132058228,-0.0246722416680955,226.810311256403,0.522985614771018,-0.576332895901378
22.42,69.3338298151026,-125.035304688128,20.3017233132419,-0.0213596840661712,226.816342967067,0.677000926358299,-0.651866206854457
22.43,69.1856420067712,-125.174090602523,20.3042262776693,-0.0185416401966947,226.824177710677,0.880173046510032,-0.722592852565093
22.44,69.0374348841934,-125.31289229524,20.3067234341375,-0.0155192279233454,226.833805002348,1.03869226281838,-0.793319498275704
22.45,68.8892031396798,-125.451704333509,20.3092126458803,-0.0129064072905688,226.845250202303,1.23997600162103,-0.86198614459671
22.46,68.7409422542258,-125.590521344901,20.3116957984478,-0.0100667146164053,226.858465792974,1.39713727528166,-0.930652790917692
22.47,68.5926469023618,-125.729338078061,20.3141702277662,-0.00760134703462359,226.873479226013,1.59499108661964,-1.00206610309154
22.48,68.4443130588012,-125.868149518375,20.3166383610404,-0.00489882352339421,226.890230061433,1.74954190949188,-1.07347941526536
22.49,68.2959352640327,-126.006950313159,20.3190968758034,-0.00257670668577666,226.908770993023,1.94838885080635,-1.17991271706292
22.5,68.1475096182437,-126.145735632751,20.3215488843736,5.72096430023802e-06,226.929060810797,2.10363493139877,-1.28634601886047
22.51,67.999029640349,-126.284498951513,20.3239886248599,0.00200213356139546,226.95135139047,2.34141908157547,-1.37698599200417
22.52,67.8504910732153,-126.423234871393,20.326421914161,0.00441582643280176,226.975725749535,2.52710922417855,-1.46762596514791
22.53,67.7018875663975,-126.561937195899,20.3288426605791,0.00645888674031015,227.002283826622,2.77104378334715,-1.60083925901061
22.54,67.5532157084205,-126.700601315331,20.3312566876715,0.00893117318013077,227.030979256372,2.96157376964902,-1.73405255287336
22.55,67.4044677910423,-126.839219446168,20.3336537765775,0.010764676751644,227.06214230911,3.25613391780108,-1.85009918515582
22.56,67.2556389475993,-126.977785615773,20.3360441336767,0.0132051234638434,227.095896549556,3.48585158400523,-1.96614581743832
22.57,67.1067225477147,-127.116292837988,20.3384171499468,0.0152361843182123,227.13235897583,3.79215774668397,-2.07807245094154
22.58,66.9577136864625,-127.254735299485,20.3407829658505,0.0178832920622334,227.171522941252,4.0309344102353,-2.18999908444472
22.59,66.8086058324516,-127.393105953839,20.3431299753216,0.0201465171826155,227.213451261572,4.33978828925811,-2.22227240821559
22.6,66.6593941935938,-127.531399032398,20.3454692146993,0.0230014960866356,227.258101177351,4.5807130639769,-2.25454573198645
22.61,66.5100734389668,-127.669609047841,20.3477962360597,0.0259640271001517,227.305087432533,4.80363507579594,-2.4220923490097
22.62,66.3606424987006,-127.807733698657,20.3501141665518,0.0291699924793498,227.354019225463,4.97834057518895,-2.5896389660329
22.63,66.2110906948764,-127.945761850123,20.3524035854174,0.0313750224149766,227.405483463137,5.29806175635279,-2.67478560747095
22.64,66.0614128696016,-128.083686850054,20.3546846378647,0.034211158032468,227.459757387895,5.54776224145316,-2.75993224890896
22.65,65.9116016409686,-128.221500869727,20.3569453157272,0.0368470164120665,227.516751415244,5.83541437128638,-2.88971221045566
22.66,65.7616546587948,-128.359200243542,20.3591966595492,0.0399621022037849,227.576268259267,6.06040289000658,-3.01949217200235
22.67,65.6115626827882,-128.496775015511,20.3614197634508,0.0424796119858875,227.638537023371,6.37785935217952,-3.10669881283
22.68,65.4613213133408,-128.634219399186,20.3636332532342,0.0455820198544386,227.703603238866,6.62583014257666,-3.19390545365765
22.69,65.3109230946012,-128.771525154468,20.365822887372,0.0484312613942112,227.771382999192,6.91447954916424,-3.21450544755394
22.7,65.1603657783844,-128.908688633902,20.3680020134971,0.0517354000991593,227.841695281274,7.14042758339364,-3.23510544145026
22.71,65.0096409744796,-129.045701046736,20.3701660136141,0.0551213971190323,227.914158428947,7.33885607892247,-3.30377208777124
22.72,64.8587519626386,-129.182564109562,20.3723185272623,0.0586278894504641,227.988345209928,7.49499927441092,-3.37243873409223
22.73,64.7076869147817,-129.319265404304,20.3744476322399,0.0616755786658293,228.064332566961,7.69188162915767,-3.37243873409223
22.74,64.5564454825714,-129.455803048836,20.3765653474998,0.0648860932541098,228.142050439495,7.84631248439029,-3.37243873409223
22.75,64.405021888239,-129.592170562134,20.3786710969413,0.0681136684533082,228.221146856942,7.96716044994182,-3.37243873409223
22.76,64.2534157358425,-129.728366449018,20.3807650195503,0.0712584578087778,228.301309556661,8.06224414744077,-3.37243873409223
22.77,64.1016129008779,-129.864376192022,20.3828465659518,0.0742457841172382,228.382353652526,8.13623426304842,-3.45003204443496
22.78,63.9496396817958,-130.000223719344,20.384917871002,0.0770651853764033,228.463997025084,8.19602815186482,-3.52762535477767
22.79,63.7974610512688,-130.135874083982,20.3869640729783,0.0791722493888386,228.546653406594,8.32713476943667,-3.52762535477767
22.8,63.6450877767744,-130.27133611324,20.3890006340887,0.0813790092914797,228.63045578566,8.43031675100273,-3.52762535477767
22.81,63.4925128684783,-130.406602048661,20.3910270283408,0.083590724720396,228.715182574038,8.51114609960851,-3.58599200415053
22.82,63.3397380116639,-130.541672527859,20.393043516573,0.0857423725382228,228.800623541861,8.5748633831545,-3.64435865352337
22.83,63.1867553609251,-130.676538497181,20.3950392528825,0.0874179434448458,228.886974630362,8.68851750367101,-3.66427198095645
22.84,63.0335678067306,-130.811201521881,20.3970262219748,0.0892014148942627,228.974321489571,8.77795442947156,-3.68418530838957
22.85,62.8801670959451,-130.945652315177,20.398999753204,0.090880777690341,229.062587669862,8.86964605235451,-3.76864528336437
22.86,62.7265579926115,-131.079894537705,20.4009646545359,0.0926030722839521,229.151654254054,8.94200174997226,-3.85310525833921
22.87,62.5727312101014,-131.213917441708,20.4029040612412,0.0937706102880721,229.241858887175,9.09056913319483,-3.9293252357555
22.88,62.4186884267505,-131.34772129763,20.4048353869903,0.0952168345871719,229.333367746707,9.2072027196575,-4.00554521317183
