Signal,left,right
1073.025,48.33,55.2
1073.04,47.84,54.89
1073.055,48.65,54.82
1073.07,47.5,53.8
1073.085,48.12,53.52
1073.1,47.14,54.61
1073.115,47.74,53.81
1073.13,47.78,54.27
1073.145,47.43,53.08
1073.16,47.68,53.9
1073.175,46.69,53.93
1073.19,46.69,53.93
1073.205,46.95,53.41
1073.22,47.02,53.71
1073.235,46.97,53.29
1073.25,47.59,53.77
1073.265,45.91,52.23
1073.28,47.49,53.1
1073.295,47.19,53.71
1073.31,46.85,51.66
1073.325,46.75,52.9
1073.34,47.42,52.79
1073.355,45.36,53.24
1073.37,45.94,54.51
1073.385,46.05,51.69
1073.4,45.58,52.79
1073.415,45.58,52.79
1073.43,45.54,51.57
1073.445,45.42,51.58
1073.46,45.67,52.38
1073.475,45.49,52.13
1073.49,45.86,51.28
1073.505,45.37,52.75
1073.52,45.71,51.52
1073.535,45.65,51.99
1073.55,45.37,52.02
1073.565,44.27,51.2
1073.58,44.89,51.87
1073.595,44.87,50.36
1073.61,45.01,49.02
1073.625,44.5,51.69
1073.64,44.5,51.69
1073.655,44.96,50.98
1073.67,44.56,50.25
1073.685,44.85,51.59
1073.7,45.23,51.36
1073.715,44.49,50.6
1073.73,45.14,50.77
1073.745,44.59,51.25
1073.76,45.42,50.63
1073.775,44.45,50.97
1073.79,43.89,50.12
1073.805,43.68,49.6
1073.82,44.26,49.75
1073.835,44.04,49.57
1073.85,44.04,49.57
1073.865,43.83,49.87
1073.88,43.34,49.21
1073.895,43.71,48.94
1073.91,44.16,49.56
1073.925,43.82,49.85
1073.94,43.65,50.2
1073.955,43.57,49.5
1073.97,43.38,50.73
1073.985,43.37,49.23
1074,44.32,47.67
1074.015,43.25,49.49
1074.03,42.82,49.41
1074.045,43.13,48.93
1074.06,42.86,49.4
1074.075,42.86,49.4
1074.09,43.06,47.4
1074.105,42.92,48.91
1074.12,42.48,48.4
1074.135,42.82,48.32
1074.15,43,48.98
1074.165,42.35,48.6
1074.18,42.04,48.1
1074.195,43.31,45.79
1074.21,42.04,47.7
1074.225,41.66,47.95
1074.24,41.72,48.41
1074.255,41.45,48.32
1074.27,41.84,47.52
1074.285,41.79,46.89
1074.3,41.79,46.89
1074.315,41.46,47.68
1074.33,42.25,47.42
1074.345,41.44,46.83
1074.36,41.94,49.26
1074.375,41.84,47.54
1074.39,41.81,46.97
1074.405,41.24,46.01
1074.42,41.29,46.57
1074.435,41.19,46.27
1074.45,41.52,46.66
1074.465,40.77,46.17
1074.48,40.61,45.65
1074.495,40.65,46.69
1074.51,40.67,46.35
1074.525,40.67,46.35
1074.54,40.84,46.37
1074.555,40.85,46.3
1074.57,41.12,45.81
1074.585,40.37,46.57
1074.6,40.95,46.14
1074.615,40.61,45.74
1074.63,40.64,45.4
1074.645,40.86,45
1074.66,39.82,45.76
1074.675,39.88,46.81
1074.69,40.02,43.19
1074.705,39.27,44.67
1074.72,39.76,45.53
1074.735,40.35,45.04
1074.75,40.35,45.04
1074.765,40.01,45.6
1074.78,40.24,45.04
1074.795,40.1,44.26
1074.81,39.84,44.07
1074.825,40.43,43.95
1074.84,40.36,44.16
1074.855,40.24,44.25
1074.87,40.01,44.77
1074.885,39.62,43.67
1074.9,39.71,43.86
1074.915,39.35,44.15
1074.93,39.09,43.12
1074.945,39.39,44.05
1074.96,39.45,43.38
1074.975,39.45,43.38
1074.99,39.27,43.13
1075.005,39.67,42.62
1075.02,39.32,42.7
1075.035,39.49,42.48
1075.05,39.43,42.08
1075.065,39.49,43.13
1075.08,40.38,42.18
1075.095,40.15,42.52
1075.11,40.08,42.5
1075.125,39.81,41.93
1075.14,39.13,40.82
1075.155,39.36,43.39
1075.17,39.23,41.91
1075.185,39.03,41.72
1075.2,39.03,41.72
1075.215,39.46,41.8
1075.23,38.77,41.09
1075.245,39.05,40.89
1075.26,38.92,41.01
1075.275,39.4,40.72
1075.29,38.86,40.9
1075.305,39.21,41.15
1075.32,39.2,40.91
1075.335,39.36,40.6
1075.35,39.12,40.86
1075.365,39.1,40.81
1075.38,38.49,40.22
1075.395,38.73,40.21
1075.41,38.07,40.87
1075.425,38.07,40.87
1075.44,38.48,39.96
1075.455,38.72,39.82
1075.47,38.59,39.84
1075.485,38.85,40.02
1075.5,39.24,39.56
1075.515,38.95,39.57
1075.53,38.83,39.42
1075.545,39.32,39.08
1075.56,39.11,39.32
1075.575,39.11,39.27
1075.59,39.04,38.88
1075.605,38.81,39.04
1075.62,38.3,38.98
1075.635,37.55,38.45
1075.65,37.55,38.45
1075.665,38.27,38.88
1075.68,38.17,38.01
1075.695,38.52,37.69
1075.71,38.55,38.09
1075.725,38.43,38.58
1075.74,38.12,38.27
1075.755,38.39,37.22
1075.77,38.15,38.41
1075.785,38.82,37.53
1075.8,38.33,38.02
1075.815,38.5,37.91
1075.83,38.6,37.48
1075.845,37.98,37.9
1075.86,38.58,37.32
1075.875,38.58,37.32
1075.89,37.45,37.58
1075.905,37.53,37.32
1075.92,37.47,36.72
1075.935,37.62,37.16
1075.95,37.66,36.57
1075.965,38.12,36.52
1075.98,38.07,37.02
1075.995,37.86,36.69
1076.01,38.09,36.49
1076.025,37.95,36.36
1076.04,38.1,36.73
1076.055,38.52,36
1076.07,37.92,36
1076.085,37.92,36
1076.1,38.31,35.15
1076.115,37.06,35.84
1076.13,37.9,35.89
1076.145,37.76,35.44
1076.16,36.65,35.45
1076.175,38.17,35.63
1076.19,37.85,35.41
1076.205,38.39,35.34
1076.22,38.67,36.04
1076.235,38.81,35.89
1076.25,39.16,37.12
1076.265,40,36.77
1076.28,40.81,37.48
1076.295,41.05,37.54
1076.31,40.85,38.45
1076.325,40.85,38.45
1076.34,42.05,37.06
1076.355,42.41,38.64
1076.37,42.21,38.86
1076.385,42.82,39.29
1076.4,42.48,39.2
1076.415,43.88,40.04
1076.43,43.81,40.03
1076.445,44.63,40.58
1076.46,45.77,40.86
1076.475,46.13,41.52
1076.49,46.91,41.76
1076.505,47.05,42.36
1076.52,47.28,42.6
1076.535,47.28,42.6
1076.55,48.59,42.82
1076.565,48.52,44.18
1076.58,49.45,44.42
1076.595,50.31,44.66
1076.61,49.47,44.49
1076.625,49.89,45.86
1076.64,50.69,46.17
1076.655,51.72,46.45
1076.67,51.71,46.93
1076.685,52.75,46.64
1076.7,52.97,48.94
1076.715,53.92,47.73
1076.73,53.74,48.13
1076.745,56.2,49.75
1076.76,56.2,49.75
1076.775,54.7,49.03
1076.79,54.65,48.85
1076.805,55.84,51.12
1076.82,55.57,50.9
1076.835,56.31,51.19
1076.85,56.58,52.45
1076.865,58.79,52.23
1076.88,58.63,52.84
1076.895,58.48,53.83
1076.91,60.2,53.77
1076.925,58.54,54.03
1076.94,60.39,54.59
1076.955,59.92,55.71
1076.97,60.23,56.68
1076.985,60.23,56.68
1077,61.31,55.18
1077.015,61.86,56.92
1077.03,61.97,57.3
1077.045,63.13,56.95
1077.06,63.41,58.63
1077.075,63.72,57.42
1077.09,64.34,60.14
1077.105,64.56,59.58
1077.12,65.27,61.16
1077.135,65.9,61.39
1077.15,67.47,61.77
1077.165,66.89,63.08
1077.18,67.81,63.21
1077.195,67.9,63.48
1077.21,67.9,63.48
1077.225,67.99,64.28
1077.24,67.53,65.19
1077.255,67.98,64.9
1077.27,69.45,65.55
1077.285,68.79,66.22
1077.3,70.58,67.5
1077.315,70.46,67.83
1077.33,70.58,66.9
1077.345,71.3,68.62
1077.36,69.17,68.95
1077.375,69.77,70.66
1077.39,72,70.16
1077.405,71.57,71.59
1077.42,72.92,72.11
1077.435,72.92,72.11
1077.45,72.72,73.24
1077.465,75.21,74.22
1077.48,76.24,75.15
1077.495,72.62,75.8
1077.51,71.95,76.34
1077.525,73.49,77.61
1077.54,73.83,77.85
1077.555,73.96,76.54
1077.57,75.9,79.89
1077.585,75.86,79.13
1077.6,76.36,80.45
1077.615,75.97,80.99
1077.63,76.26,81.34
1077.645,78.81,83.52
1077.66,78.81,83.52
1077.675,78.53,81.01
1077.69,86.47,82.72
1077.705,80.02,84.66
1077.72,79.93,83.08
1077.735,84.23,85.5
1077.75,80.71,84.61
1077.765,79.95,84.99
1077.78,83.24,84.23
1077.795,82.94,85.43
1077.81,81.92,86.87
1077.825,82.62,85.5
1077.84,82.78,87.28
1077.855,83.9,86.07
1077.87,89.31,87.76
1077.885,89.31,87.76
1077.9,90.69,89.68
1077.915,89.04,88.28
1077.93,95.34,88.94
1077.945,96.89,91.02
1077.96,95.52,88.7
1077.975,96.92,93.64
1077.99,101.18,92.23
1078.005,102.78,93.12
1078.02,101.08,93.61
1078.035,101.52,92.43
1078.05,98.16,95.1
1078.065,103.88,91.91
1078.08,105.83,93.79
1078.095,108.56,92.91
1078.11,108.56,92.91
1078.125,109.03,95.77
1078.14,108.28,96.32
1078.155,108.28,95.01
1078.17,112.73,97.17
1078.185,118.16,97.33
1078.2,120.93,100.6
1078.215,118.49,98.77
1078.23,113.54,99.53
1078.245,113.63,100.06
1078.26,117.93,100.5
1078.275,117.51,99.07
1078.29,115.38,100.7
1078.305,110.89,102.43
1078.32,111.26,102.29
1078.335,111.26,102.29
1078.35,113.41,104.46
1078.365,114.67,103.27
1078.38,114.46,102.95
1078.395,108.72,102.11
1078.41,111.1,105.98
1078.425,111.1,101.69
1078.44,108.52,101.59
1078.455,105.24,103.06
1078.47,105.09,102.39
1078.485,105.91,102.29
1078.5,106.06,100.6
1078.515,105.35,98.58
1078.53,106.06,101.38
1078.545,106.32,99.6
1078.56,106.32,99.6
1078.575,106.28,102.74
1078.59,106.09,103.78
1078.605,107.93,101.14
1078.62,109.27,102.08
1078.635,107.54,102.71
1078.65,109.59,106.28
1078.665,107.78,107.39
1078.68,109.03,101.52
1078.695,109.03,103.52
1078.71,109.79,105.09
1078.725,108.87,103.24
1078.74,108.24,100.46
1078.755,104.98,101.63
1078.77,104.98,101.63
1078.785,106.78,101.38
1078.8,106.74,101.04
1078.815,107.5,101.59
1078.83,106.97,102.6
1078.845,108.79,104.5
1078.86,108.24,103.74
1078.875,107.81,100.97
1078.89,108.48,103.74
1078.905,107,106.47
1078.92,108.01,102.18
1078.935,108.09,105.16
1078.95,108.13,103.74
1078.965,105.64,103.96
1078.98,108.01,104.68
1078.995,108.01,104.68
1079.01,107.78,104.87
1079.025,107.12,104.94
1079.04,107.93,103.78
1079.055,108.05,103.27
1079.07,108.01,102.57
1079.085,106.06,102.22
1079.1,106.24,101.21
1079.115,106.28,100.46
1079.13,104.87,100.36
1079.145,105.01,98.94
1079.16,104.68,97.64
1079.175,104.72,97.9
1079.19,102.92,97.11
1079.205,102.01,95.49
1079.22,102.01,95.49
1079.235,102.57,95.43
1079.25,100.33,95.31
1079.265,100.23,93.44
1079.28,99.26,92.37
1079.295,98.19,92.51
1079.31,96.11,94.14
1079.325,94.98,91.1
1079.34,94.98,91.3
1079.355,94.23,92.08
1079.37,91.97,92.31
1079.385,89.31,91.97
1079.4,88.1,93.47
1079.415,86.34,92.86
1079.43,84.06,92.63
1079.445,84.87,90.61
1079.46,84.87,90.61
1079.475,82.31,90.22
1079.49,81.99,89.12
1079.505,79.8,91.33
1079.52,79.4,88.94
1079.535,79.8,89.25
1079.55,78.38,88.05
1079.565,77.55,87.23
1079.58,76.26,86.42
1079.595,73.87,86.95
1079.61,73.42,86.62
1079.625,70.51,86.47
1079.64,70.83,86.19
1079.655,73.13,84.75
1079.67,73.13,84.75
1079.685,72.39,83.31
1079.7,71.57,84.56
1079.715,70.66,83.38
1079.73,70.11,82.12
1079.745,69.14,82.53
1079.76,70.46,82.92
1079.775,71.51,82.26
1079.79,70.88,82.06
1079.805,72.39,81.54
1079.82,73.02,81.43
1079.835,72.58,82.35
1079.85,71.63,78.96
1079.865,72.69,81.86
1079.88,71.33,80.17
1079.895,71.33,80.17
1079.91,71.71,79.99
1079.925,71.49,77.79
1079.94,71.37,78.11
1079.955,71.88,79.23
1079.97,71.49,80.23
1079.985,72.97,78.98
1080,69.43,79.13
1080.015,70.2,78.38
1080.03,70.64,80.19
1080.045,71.05,79.09
1080.06,70.18,79.44
1080.075,71.68,79.97
1080.09,70.41,76.73
1080.105,70.31,79.57
1080.12,70.31,79.57
1080.135,70.71,77.01
1080.15,69.72,78.09
1080.165,69.35,76.83
1080.18,69.59,78.71
1080.195,69.74,78.48
1080.21,69.95,78.46
1080.225,70.9,76.46
1080.24,69.77,77.15
1080.255,70.21,76.63
1080.27,69.61,76.3
1080.285,70.84,73.67
1080.3,71.3,74.37
1080.315,72.51,72.3
1080.33,72.42,73.96
1080.345,72.42,73.96
1080.36,74,71.13
1080.375,74.65,72.34
1080.39,74.66,70.98
1080.405,74.78,70.46
1080.42,74.26,68.95
1080.435,75.1,69.37
1080.45,76.19,68.78
1080.465,75.55,67.25
1080.48,75.34,67.61
1080.495,77.23,67.78
1080.51,75.61,67.6
1080.525,76.2,66.44
1080.54,75.8,67.1
1080.555,75.57,67.58
1080.57,75.57,67.58
1080.585,76.24,68.07
1080.6,75.02,69.62
1080.615,75.27,68.89
1080.63,76.4,70.44
1080.645,76.15,68.7
1080.66,76.28,70.66
1080.675,77.13,70.96
1080.69,78.03,71.81
1080.705,77.53,72.72
1080.72,77.99,72.67
1080.735,78.32,73.76
1080.75,79.15,74.2
1080.765,79.25,71.56
1080.78,79.25,71.56
1080.795,79.93,73.02
1080.81,80.06,75.27
1080.825,80.51,76.15
1080.84,81.83,75.7
1080.855,81.94,77.97
1080.87,82.92,79.97
1080.885,82.69,80.02
1080.9,83.24,78.01
1080.915,83.38,78.03
1080.93,83.71,78.44
1080.945,83.76,80.62
1080.96,85.38,80.64
1080.975,86.37,82.46
1080.99,86.19,84.32
1081.005,86.19,84.32
1081.02,85.7,82.42
1081.035,87,82.06
1081.05,87.12,81.72
1081.065,88.99,83.9
1081.08,88.46,86.1
1081.095,89.18,86.37
1081.11,88.96,86.85
1081.125,89.66,86
1081.14,88.94,85.19
1081.155,89.84,86.24
1081.17,91.08,87.35
1081.185,91.13,88.91
1081.2,91.44,88.67
1081.215,91.05,89.36
1081.23,91.05,89.36
1081.245,92,87.79
1081.26,91.89,89.47
1081.275,94.23,90.47
1081.29,92.43,90.58
1081.305,95.56,91.86
1081.32,94.05,92.54
1081.335,94.62,92.74
1081.35,94.14,92.08
1081.365,94.14,94.92
1081.38,95.31,94.08
1081.395,95.56,94.29
1081.41,95.19,96.39
1081.425,95.77,96.76
1081.44,96.17,98.68
1081.455,96.17,98.68
1081.47,96.54,98.77
1081.485,96.76,99.33
1081.5,97.11,100.06
1081.515,97.84,101.21
1081.53,98.16,101.32
1081.545,101.42,103.27
1081.56,103.27,103.56
1081.575,102.5,103.24
1081.59,101.38,105.68
1081.605,100.94,104.28
1081.62,105.27,104.79
1081.635,109.63,107.47
1081.65,111.76,105.05
1081.665,111.76,105.05
1081.68,110.56,110.52
1081.695,109.27,109.91
1081.71,111.39,110.48
1081.725,115.83,112.82
1081.74,118.21,109.35
1081.755,120.2,114.41
1081.77,118.35,110.73
1081.785,109.95,112.43
1081.8,116.64,113.76
1081.815,119.77,113.59
1081.83,122.42,113.89
1081.845,123.73,113.89
1081.86,120.49,114.59
1081.875,120.4,117.37
1081.89,120.4,117.37
1081.905,119.15,116.73
1081.92,120.83,113.33
1081.935,120.4,117.7
1081.95,119.44,114.5
1081.965,122.27,116.1
1081.98,125.29,116.92
1081.995,128.9,112.6
1082.01,131.86,116.6
1082.025,130.37,116.14
1082.04,131.34,121.28
1082.055,133.33,117.93
1082.07,132.85,118.82
1082.085,129.8,120.4
1082.1,131.68,118.35
1082.115,131.68,118.35
1082.13,134.47,120.35
1082.145,133.15,119.67
1082.16,121.82,122.02
1082.175,121.37,121.23
1082.19,125.97,117.84
1082.205,130.08,119.48
1082.22,127.31,120.35
1082.235,118.07,119.39
1082.25,125.55,119.34
1082.265,130.03,119.72
1082.28,125.81,120.74
1082.295,120.88,120.74
1082.31,122.32,119.15
1082.325,124.25,116.92
1082.34,124.25,116.92
1082.355,128.08,124.66
1082.37,125.66,119.96
1082.385,122.67,118.02
1082.4,121.13,121.67
1082.415,125.92,119.58
1082.43,124.51,122.62
1082.445,119.91,119.2
1082.46,120.06,118.26
1082.475,123.22,118.77
1082.49,125.45,118.58
1082.505,131.22,118.26
1082.52,120.83,120.49
1082.535,121.32,118.54
1082.55,127.64,120.35
1082.565,127.64,120.35
1082.58,131.34,121.37
1082.595,128.19,122.67
1082.61,121.97,124.56
1082.625,121.87,123.07
1082.64,122.32,122.42
1082.655,122.82,124.09
1082.67,121.62,126.19
1082.685,119.77,127.21
1082.7,122.12,124.25
1082.715,126.24,126.35
1082.73,125.18,127.8
1082.745,124.51,125.39
1082.76,122.12,124.71
1082.775,123.58,122.52
1082.79,123.58,122.52
1082.805,126.08,122.67
1082.82,127.1,119.53
1082.835,130.42,126.03
1082.85,127.75,124.09
1082.865,129.07,125.97
1082.88,127.48,125.13
1082.895,125.6,128.02
1082.91,125.66,127.48
1082.925,124.09,126.88
1082.94,122.67,126.56
1082.955,125.55,126.35
1082.97,122.32,128.57
1082.985,122.97,128.35
1083,122.97,128.35
1083.015,126.24,126.88
1083.03,124.2,124.71
1083.045,127.31,122.87
1083.06,132.38,128.68
1083.075,129.8,128.02
1083.09,135.07,125.13
1083.105,135.26,127.64
1083.12,132.62,128.41
1083.135,128.24,126.72
1083.15,132.38,128.52
1083.165,132.91,127.21
1083.18,133.15,125.66
1083.195,139.29,131.17
1083.21,140.53,127.91
1083.225,140.53,127.91
1083.24,136.24,134.29
1083.255,125.55,130.99
1083.27,126.94,130.54
1083.285,125.76,131.17
1083.3,128.35,130.54
1083.315,127.97,129.41
1083.33,125.76,127.8
1083.345,125.76,131.22
1083.36,128.02,127.97
1083.375,133.57,126.13
1083.39,140.2,126.88
1083.405,142,127.53
1083.42,136.24,129.57
1083.435,133.09,127.37
1083.45,133.09,127.37
1083.465,135.07,135.13
1083.48,138.83,129.97
1083.495,140.4,133.51
1083.51,132.91,131.34
1083.525,133.69,127.42
1083.54,139.16,130.25
1083.555,136.68,134.77
1083.57,128.41,131.22
1083.585,128.74,131.34
1083.6,134.17,128.79
1083.615,136.3,132.15
1083.63,131.68,133.21
1083.645,130.03,131.22
1083.66,132.62,132.62
1083.675,132.62,132.62
1083.69,136.87,129.8
1083.705,136.74,131.45
1083.72,132.21,130.25
1083.735,128.74,130.65
1083.75,131.11,132.8
1083.765,139.87,132.62
1083.78,135.75,129.13
1083.795,136.37,128.74
1083.81,138.19,125.39
1083.825,135.13,134.41
1083.84,131.92,134.04
1083.855,132.44,130.59
1083.87,135.69,134.41
1083.885,135.69,131.4
1083.9,135.69,131.4
1083.915,130.54,131.4
1083.93,128.35,133.92
1083.945,129.86,132.15
1083.96,131.57,131.11
1083.975,132.44,129.91
1083.99,129.13,133.81
1084.005,130.48,129.41
1084.02,133.51,130.48
1084.035,133.21,132.03
1084.05,128.63,127.64
1084.065,123.48,128.57
1084.08,124.3,129.13
1084.095,122.67,131.57
1084.11,122.67,131.57
1084.125,122.37,126.61
1084.14,125.08,127.42
1084.155,121.23,127.26
1084.17,118.91,125.34
1084.185,119.82,127.1
1084.2,118.26,127.1
1084.215,117.37,132.38
1084.23,116.78,124.09
1084.245,115.65,124.97
1084.26,115.87,123.84
1084.275,116.01,123.84
1084.29,117.98,123.89
1084.305,113.93,122.22
1084.32,112.01,121.57
1084.335,112.01,121.57
1084.35,112.56,121.92
1084.365,111.18,119.53
1084.38,111.72,121.37
1084.395,110.36,118.58
1084.41,108.6,121.52
1084.425,105.61,118.91
1084.44,106.09,117.05
1084.455,106.81,118.3
1084.47,102.71,114.81
1084.485,103.27,117.51
1084.5,97.11,113.59
1084.515,94.68,114.5
1084.53,96.6,115.96
1084.545,94.29,113.2
1084.56,94.29,113.2
1084.575,97.84,115.34
1084.59,95.8,113.63
1084.605,92.63,111.89
1084.62,93.91,112.65
1084.635,92.91,110.36
1084.65,96.7,111.93
1084.665,99.13,109.87
1084.68,96.45,109.59
1084.695,95.62,108.36
1084.71,94.83,108.48
1084.725,97.01,105.94
1084.74,95.8,107.31
1084.755,96.7,106.66
1084.77,91.91,103.92
1084.785,91.91,103.92
1084.8,90.61,105.42
1084.815,87.74,103.7
1084.83,84.3,102.78
1084.845,83.06,103.49
1084.86,81.79,103.06
1084.875,86.42,102.57
1084.89,87.02,102.08
1084.905,85.12,103.45
1084.92,82.67,100.53
1084.935,84.04,100.67
1084.95,85.68,100.43
1084.965,84.32,96.29
1084.98,84.8,99.43
1084.995,83.8,98.64
1085.01,83.8,98.64
1085.025,81.08,99.26
1085.04,80.95,98.42
1085.055,79.82,98.29
1085.07,78.14,96.17
1085.085,75.97,97.23
1085.1,76.48,95.04
1085.115,74.5,94.23
1085.13,75.68,94.44
1085.145,74.46,93.06
1085.16,72.25,90.03
1085.175,69.59,92.2
1085.19,66.8,90.5
1085.205,69.38,90.22
1085.22,74.57,90.22
1085.235,74.57,90.22
1085.25,73.67,91.41
1085.265,74.4,89.41
1085.28,71.3,89.58
1085.295,67.46,89.9
1085.31,65.93,88.46
1085.325,62.69,85.21
1085.34,59.61,87.56
1085.355,59.08,86.07
1085.37,56.12,82.92
1085.385,53.59,83.52
1085.4,67.66,82.44
1085.415,84.49,80.38
1085.43,82.94,81.21
1085.445,82.28,79.21
1085.46,82.28,79.21
1085.475,85.24,78.53
1085.49,84.47,78.88
1085.505,84.23,75.84
1085.52,85.07,74.44
1085.535,84.49,75.04
1085.55,83.73,74.22
1085.565,83.43,75.68
1085.58,83.71,74.22
1085.595,82.78,72.06
1085.61,82.67,73.94
1085.625,82.94,72.72
1085.64,83.24,74.26
1085.655,83.11,73.58
1085.67,83.11,73.58
1085.685,83.24,73.47
1085.7,84.54,73.36
1085.715,84.13,73.15
1085.73,82.44,71.54
1085.745,82.35,73.58
1085.76,81.06,72.85
1085.775,82.26,74.11
1085.79,81.52,71.88
1085.805,80.06,72.02
1085.82,81.23,70.78
1085.835,80.38,71.57
1085.85,81.39,70.44
1085.865,81.01,70.21
1085.88,81.39,70.02
1085.895,81.39,70.02
1085.91,81.54,69.92
1085.925,83.55,69.4
1085.94,82.51,69.35
1085.955,81.17,69.32
1085.97,81.21,69.35
1085.985,81.39,69.8
1086,81.68,69.53
1086.015,80.25,68.76
1086.03,80.19,69.61
1086.045,80.04,69.35
1086.06,80.12,70.59
1086.075,80.66,69.51
1086.09,79.63,70.2
1086.105,79.42,69.79
1086.12,79.42,69.79
1086.135,80.55,71.2
1086.15,79.82,74.5
1086.165,80.95,71.99
1086.18,80.95,73.2
1086.195,80.47,73.91
1086.21,80.04,75.8
1086.225,81.79,75.46
1086.24,81.99,75.9
1086.255,82.1,75.47
1086.27,81.77,78.18
1086.285,84.51,77.13
1086.3,84.04,78.55
1086.315,83.29,80.97
1086.33,85.04,83.43
1086.345,85.04,83.43
1086.36,84.37,83.69
1086.375,83.92,81.1
1086.39,85.48,84.9
1086.405,86.19,85.36
1086.42,86.22,86.07
1086.435,85.26,84.21
1086.45,84.59,87
1086.465,88.59,86.9
1086.48,85.65,88.33
1086.495,87.69,90.72
1086.51,88.75,92.37
1086.525,89.18,92.94
1086.54,89.2,94.56
1086.555,89.2,94.56
1086.57,87.71,97.17
1086.585,90.94,100.74
1086.6,92.57,102.39
1086.615,90.58,100.43
1086.63,91.66,102.85
1086.645,93.12,109.95
1086.66,91.41,109.71
1086.675,92.71,106.78
1086.69,93.76,114.02
1086.705,97.3,110.12
1086.72,95.71,110.77
1086.735,96.11,113.03
1086.75,95.59,114.32
1086.765,95.77,116.69
1086.78,95.77,116.69
1086.795,96.89,119.39
1086.81,97.33,118.3
1086.825,99.1,117.56
1086.84,97.45,118.68
1086.855,99.43,121.08
1086.87,98.68,124.3
1086.885,100.8,116.55
1086.9,101.01,114.67
1086.915,99.23,116.51
1086.93,98.58,118.63
1086.945,98.61,114.72
1086.96,100.2,112.52
1086.975,100.77,115.92
1086.99,102.85,112.82
1087.005,102.85,112.82
1087.02,104.1,111.64
1087.035,104.72,110.73
1087.05,103.31,111.51
1087.065,103.06,112.22
1087.08,103.67,108.28
1087.095,103.74,106.55
1087.11,102.39,101.83
1087.125,101.76,97.11
1087.14,97.96,95.8
1087.155,99.46,96.85
1087.17,98.09,97.2
1087.185,97.55,97.49
1087.2,93.52,99.23
1087.215,93.52,99.23
1087.23,93.35,99.23
1087.245,92.45,99.89
1087.26,92.54,100.36
1087.275,93.7,100.8
1087.29,94.95,101.45
1087.305,95.25,101.56
1087.32,92.28,101.21
1087.335,93.35,101.63
1087.35,94.08,102.5
1087.365,94.5,105.09
1087.38,94.8,104.5
1087.395,94.68,104.35
1087.41,95.56,101.14
1087.425,95.92,102.39
1087.44,95.92,102.39
1087.455,102.15,101.56
1087.47,99.86,102.04
1087.485,94.29,103.85
1087.5,99.53,100.53
1087.515,108.36,103.35
1087.53,110.97,100.03
1087.545,105.68,105.98
1087.56,103.63,106.85
1087.575,111.47,103.13
1087.59,117.37,107.47
1087.605,116.19,106.66
1087.62,117.98,110.4
1087.635,121.47,107.85
1087.65,121.47,107.85
1087.665,123.53,110.6
1087.68,122.62,108.36
1087.695,122.02,111.68
1087.71,123.27,112.18
1087.725,116.78,113.5
1087.74,116.19,109.99
1087.755,119.63,114.24
1087.77,121.37,111.35
1087.785,121.82,114.5
1087.8,125.66,111.14
1087.815,129.13,112.65
1087.83,131.45,119.58
1087.845,131.63,114.15
1087.86,135.5,106.4
1087.875,135.5,106.4
1087.89,139.09,118.87
1087.905,142.81,115.25
1087.92,134.29,117.19
1087.935,132.97,117.47
1087.95,130.88,118.07
1087.965,127.1,121.52
1087.98,123.48,111.26
1087.995,132.68,113.98
1088.01,135.2,113.67
1088.025,141.06,115.87
1088.04,134.77,117.56
1088.055,133.21,121.23
1088.07,135.69,123.58
1088.085,134.53,117.47
1088.1,134.53,117.47
1088.115,136.06,119.39
1088.13,134.71,119.58
1088.145,135.81,117.74
1088.16,135.32,122.37
1088.175,134.65,116.23
1088.19,133.21,117.88
1088.205,119.91,118.16
1088.22,124.97,115.29
1088.235,134.1,114.54
1088.25,136.49,115.38
1088.265,127.21,114.06
1088.28,128.41,114.24
1088.295,133.15,115.12
1088.31,139.16,119.44
1088.325,139.16,119.44
1088.34,140.73,114.24
1088.355,142.81,114.37
1088.37,137.18,118.49
1088.385,135.44,127.53
1088.4,129.18,129.8
1088.415,125.5,123.12
1088.43,123.99,123.78
1088.445,125.45,123.43
1088.46,123.78,124.3
1088.475,121.03,122.37
1088.49,122.57,124.04
1088.505,125.66,119.48
1088.52,122.67,118.02
1088.535,122.67,118.02
1088.55,122.97,116.37
1088.565,124.77,116.6
1088.58,125.97,118.44
1088.595,127.21,114.11
1088.61,129.13,116.82
1088.625,131.34,118.68
1088.64,125.81,121.57
1088.655,122.67,118.3
1088.67,127.15,119.15
1088.685,127.04,115.29
1088.7,120.79,116.23
1088.715,122.62,115.87
1088.73,118.35,114.15
1088.745,121.18,110.81
1088.76,121.18,110.81
1088.775,119.25,112.1
1088.79,120.69,110.69
1088.805,121.28,111.59
1088.82,120.3,112.56
1088.835,122.27,114.02
1088.85,121.03,115.38
1088.865,119.44,116.28
1088.88,120.4,120.2
1088.895,119.2,120.25
1088.91,121.97,119.1
1088.925,119.53,120.3
1088.94,120.45,120.25
1088.955,120.64,120.01
1088.97,120.64,120.01
1088.985,121.28,122.67
1089,121.82,119.29
1089.015,124.61,122.22
1089.03,121.08,120.45
1089.045,121.72,121.77
1089.06,121.87,122.22
1089.075,123.33,121.57
1089.09,122.97,123.43
1089.105,122.02,123.43
1089.12,123.99,123.99
1089.135,124.82,122.42
1089.15,126.83,122.77
1089.165,123.48,124.82
1089.18,125.18,124.71
1089.195,125.18,124.71
